CODIGOISIMP;AUTORIZACAO;DATAPUBLICACAO;RAZAOSOCIAL;CNPJ;ENDERECO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICIPIO;DISTRIBUIDORA;DATAVINCULACAO;CLASSE
1178799;GLP/CE0211017;03/10/2011;JOSEFA BENTO DA CUNHA DAVID - ME.;12524885000107;RUA ZULI MORAIS,  77;;MESTRE NECO;63220000;CE;CARIRIACU;LIQUIGAS;24/01/2011;1 AREA  - Classe IV - NBR 15514
1205088;GLP/PB0224812;18/03/2014;SANDRA LIMA DA SILVA;12127447000105;RUA PROJETADA,  S/N;;CRUZEIRO;58275000;PB;ITAPOROROCA;INDEPENDENTE;05/05/2016;1 AREA  - Classe II - NBR 15514
1172955;GLP/RS0207230;03/05/2011;BRUM & KOTHE LTDA;13165748000196;RUA GRAMADO,  73;;GRAMADO;96830550;RS;SANTA CRUZ DO SUL;ULTRAGAZ;03/07/2019;1 AREA  - Classe IV - NBR 15514
1176894;GLP/RO0209930;23/08/2011;COMERCIAL AGUIAR LTDA;13491218000138;AVENIDA MAMORE,  5451;LETRA C;ESPERANCA DA COMUNIDADE;76825055;RO;PORTO VELHO;FOGAS;19/07/2011;1 AREA  - Classe II - NBR 15514
1175774;GLP/SC0209275;19/07/2011;MERCEARIA PÃO QUENTE LTDA - ME;11377393000173;AVENIDA BEIRA MAR,  S/N;;BALNEÁRIO ESPLANADA;88715000;SC;JAGUARUNA;LIQUIGAS;18/05/2011;1 AREA  - Classe I - NBR 15514
1169799;GLP/AM0204818;24/01/2011;EMERSON BRITO LOBO ME;11664116000141;AV THEOFILO DE OLIVEIRA,  106;;FATIMA;69500000;AM;CARAUARI;AMAZONGAS;21/06/2010;1 AREA  - Classe V - NBR 15514
1190858;GLP/SP0217349;19/09/2012;SUPERMERCADO MOREIRA LTDA;07712849000218;RUA   ANTONIO MARANHA,  1210;;RESIDENCIAL JARDIM VERA CRUZ;14407482;SP;FRANCA;INDEPENDENTE;16/05/2017;1 AREA  - Classe III - NBR 15514
1175317;GLP/MG0208870;04/07/2011;BENJAMIN PEREIRA DA SILVA VAREJISTA - ME;18784165000167;AVENIDA DOMINGOS JOSE DE MATOS,  20;;CENTRO;39553000;MG;NINHEIRA;SUPERGASBRAS ENERGIA;25/05/2011;1 AREA  - Classe II - NBR 15514
1230180;GLP/RN0237871;27/12/2016;MIQUEAS MIGUEL DA SILVA;97533116000128;TRAVESSA DAS JAQUEIRAS,  S/N;;PAU BRASIL;59162000;RN;SAO JOSE DE MIPIBU;NACIONAL GAS BUTANO;27/12/2016;1 AREA  - Classe I - NBR 15514
1186194;GLP/MT0214776;07/05/2012;W. A. XAVIER - ME;03669051000107;RUA RADIALISTA EDSON DA SILVA,  05;;TIJUCAL;78080000;MT;CUIABA;COPA ENERGIA;01/02/2017;1 AREA  - Classe I - NBR 15514
1188287;GLP/MA0215969;02/07/2012;SOARES E ROCHA LTDA;14602310000190;RUA PRESIDENTE JUSCELINO KUBSTSCHEK,  581;;RODAGEM;65280000;MA;CANDIDO MENDES;LIQUIGAS;15/09/2020;1 AREA  - Classe IV - NBR 15514
1197513;GLP/PA0220768;28/05/2013;W. MONT SOUSA & CIA. LTDA;14085188000122;RUA ANTONIO BANDEIRA,  S/N;QUADRA013                 LOTE  015;LIBERDADE II;68515000;PA;PARAUAPEBAS;INDEPENDENTE;24/02/2021;1 AREA  - Classe III - NBR 15514
1195331;GLP/DF0220075;25/03/2013;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA;00306597008777;QUADRA QN 122 CONJUNTO 07 LOTE,  06;;SAMAMBAIA;72310108;DF;BRASILIA;ULTRAGAZ;28/03/2017;1 AREA  - Classe I - NBR 15514
1192011;GLP/RJ0217759;08/11/2012;ALANSEL DE CAXIAS DISTRIBUIDORA DE GAS LTDA;15007154000182;RUA GENERAL SOLON RIBEIRO,  SN;LOTE: 18  QUADRA: 22 ;ENGENHO DO PORTO;25015210;RJ;DUQUE DE CAXIAS;SUPERGASBRAS ENERGIA;15/01/2024;1 AREA  - Classe III - NBR 15514
1192213;GLP/RS0218971;11/01/2013;POSTO DE COMBUSTÍVEIS UMUHARAMA LTDA;14448602000110;RUA VISCONDE DE OURO PRETO,  46;;AREAL;96077000;RS;PELOTAS;ULTRAGAZ;27/11/2012;1 AREA  - Classe I - NBR 15514
1197339;GLP/BA0220641;16/05/2013;MARCOS SILVA DOS SANTOS - ME;15238198000113;RUA OTHONIEL FERREIRA DOS SANTOS,  138;TERREO;CENTRO;45850000;BA;ITAGIMIRIM;NACIONAL GAS BUTANO;15/08/2019;1 AREA  - Classe II - NBR 15514
1196454;GLP/SP0220296;12/04/2013;MARILENE DE BRITO COSTA;11474999000127;AVENIDA PREF BERNARDO MENEGHETTI,  536;;CENTRO;17810000;SP;MARIAPOLIS;ULTRAGAZ;13/02/2013;1 AREA  - Classe II - NBR 15514
1207635;GLP/PB0226090;17/07/2014;MARIA JOSE FERREIRA DA SILVA 03928410458;20262763000118;R. MARIA BERNADETE DE FREITAS,  S/N;;CENTRO;58520000;PB;SAO JOAO DO TIGRE;NACIONAL GAS BUTANO;17/06/2014;1 AREA  - Classe I - NBR 15514
1206882;GLP/MA0225777;10/06/2014;MARIA VANDERLEIA PAIVA COSTA  LTDA;19860636000131;RUA BALTAZAR ALCANTARA COIMBRA,  203;;OLARIA;65948000;MA;ITAIPAVA DO GRAJAU;NACIONAL GAS BUTANO;02/03/2018;1 AREA  - Classe III - NBR 15514
1215797;GLP/RR0229960;02/07/2015;M J DE ASSIS ALVES - ME;03432247000175;AV SÃO JOAQUIM,  1587;;DR SILVIO LEITE;69301081;RR;BOA VISTA;AMAZONGAS;02/06/2015;1 AREA  - Classe I - NBR 15514
1213847;GLP/PE0228958;27/03/2015;LUCIENE ALVES DA SILVA AGUA;18192723000103;AVENIDA JOSE BEZERRA DE VASCONCELOS,  23;;NOVA CUPIRA;55460000;PE;CUPIRA;COPA ENERGIA;18/06/2024;1 AREA  - Classe IV - NBR 15514
1218630;GLP/SC0231430;26/10/2015;COMERCIO DE ALIMENTOS ROCHA LTDA - EPP;08210436000117;R ALEGRE,  73;;CENTRO;89893000;SC;MONDAI;LIQUIGAS;05/10/2015;1 AREA  - Classe II - NBR 15514
1226358;GLP/RS0235691;26/08/2016;LIDER SUL LTDA - ME;17325442000100;AVENIDA BRASIL,  S/N;,;CENTRO;98323000;RS;SAO PEDRO DAS MISSOES;INDEPENDENTE;30/01/2018;1 AREA  - Classe I - NBR 15514
1220294;GLP/CE0232361;30/12/2015;ITACIANA NOGUEIRA DE SOUZA;16939659000148;RUA SANTA ISABEL,  1538;;FRANCISCANOS;63020060;CE;JUAZEIRO DO NORTE;INDEPENDENTE;03/12/2024;1 AREA  - Classe I - NBR 15514
1219414;GLP/PE0231852;02/12/2015;ALEXANDRE JOSE LOURENÇO DOS SANTOS 86709143449;21991584000184;RUA PROJETADA,  S/N;;CENTRO;55880000;PE;FERREIROS;NACIONAL GAS BUTANO;03/04/2015;1 AREA  - Classe III - NBR 15514
1227858;GLP/SP0236621;06/10/2016;IZAEL CANDIDO DOS SANTOS 03436359840;25695280000120;RUA ALBERTO POPI,  761;;RESIDENCIAL NOZAWA;19570000;SP;REGENTE FEIJO;COPA ENERGIA;16/09/2016;1 AREA  - Classe II - NBR 15514
1225529;GLP/SP0235304;27/07/2016;CTORRES DISTRIBUIDORA EIRELI ME;24690882000122;AVENIDA NOSSA SENHORA DO NAVEGANTES,  620;;ELDORADO;9972260;SP;DIADEMA;CONSIGAZ;06/01/2017;1 AREA  - Classe IV - NBR 15514
1230368;GLP/PR0237929;06/01/2017;G MIRANDA GLP;23263485000101;RUA BELO HORIZONTE,,  1672;;JARDIM PARANA;85867135;PR;FOZ DO IGUACU;ULTRAGAZ;06/11/2019;1 AREA  - Classe III - NBR 15514
1221948;GLP/MS0233309;16/03/2016;LUIS ODENIL DE SOUZA - ME;07012491000130;AVENIDA MARECHAL DUTRA,  1620;;CENTRO;79925000;MS;PARANHOS;ULTRAGAZ;02/02/2016;1 AREA  - Classe III - NBR 15514
1246558;GLP/SP0246075;22/08/2018;VIEL COMERCIO DE GAS LTDA;25452182000162;ALAMEDA DOS TUPINAS,  491;;PLANALTO PAULISTA;4069000;SP;SAO PAULO;INDEPENDENTE;03/01/2020;1 AREA  - Classe IV - NBR 15514
1239249;GLP/RJ0242990;22/11/2017;SERRA GAS DE TERESOPOLIS LTDA;28388962000189;RUA GUAICURUS,  181;;JARDIM MEUDON;25954025;RJ;TERESOPOLIS;COPA ENERGIA;28/11/2023;1 AREA  - Classe IV - NBR 15514
1236293;GLP/SP0241224;14/08/2017;LOTUS DO VILLA BRANCA COMERCIO DE AGUA E GAS LTDA ME;27761978000122;AVENIDA  DA LETRAS,  1345;;LOTEAMENTO VILLA BRANCA;12301330;SP;JACAREI;ULTRAGAZ;07/05/2018;1 AREA  - Classe IV - NBR 15514
1232195;GLP/AL0238900;27/03/2017;IOLANDA DOS SANTOS DE MELO 1006199477;26598895000100;LOT HELIO JATOBÁ III,  S/N;QD 16 LT 46;ZONA URBANA;57240000;AL;SAO MIGUEL DOS CAMPOS;COPA ENERGIA;27/03/2017;1 AREA  - Classe II - NBR 15514
1235692;GLP/MS0240965;31/07/2017;MACAUBA COMERCIO DE ALIMENTOS LTDA;18201846000236;AVENIDA GENARIO DA COSTA MATOS,  396;;CENTRO;79790000;MS;DEODAPOLIS;INDEPENDENTE;14/04/2023;1 AREA  - Classe III - NBR 15514
1244253;GLP/MG0245768;01/06/2018;VANIO ANTONIO DE SOUZA - ME;11373739000165;RUA SÃO JOÃO DO PARAISO,  363;;CENTRO;39555000;MG;BERIZAL;SUPERGASBRAS ENERGIA;01/06/2018;1 AREA  - Classe I - NBR 15514
1249737;GLPPI0311192;12/12/2018;RAIMUNDO NONATO MOURA FILHO;12699957000157;RUA SAO FRANCISCO,  4261;;SOCOPO;64063630;PI;TERESINA;LIQUIGAS;12/12/2018;1 AREA  - Classe II - NBR 15514
1249987;GLPSC0311587;19/12/2018;MERCADO COMIN LTDA;29579820000161;ESTRADA SAO ROQUE,  SN;;RURAL;89990000;SC;SAO LOURENCO DO OESTE;INDEPENDENTE;19/12/2018;1 AREA  - Classe I - NBR 15514
1023304;GLPSP0340230;11/09/2019;FORMULA INDY COMERCIO E SERVICOS AUTOMOTIVOS LTDA;58215401000149;AVENIDA NOSSA SENHORA FATIMA,  302;;CHICO DE PAULA;11085202;SP;SANTOS;ULTRAGAZ;11/09/2019;1 AREA  - Classe I - NBR 15514
1257144;GLPSC0339407;03/09/2019;GILSO SEBASTIAO ALVES FERREIRA;34064425000186;RUA BASILIO HEUKO,  1120;;CENTRO;89370000;SC;PAPANDUVA;NACIONAL GAS BUTANO;06/07/2023;1 AREA  - Classe II - NBR 15514
1257307;GLPMT0340513;11/09/2019;ISMAEL MARQUES RIBEIRO;27389046000109;RUA MARIO MENDES,  sn;;sonho azul;78280000;MT;MIRASSOL D'OESTE;FOGAS;04/01/2024;1 AREA  - Classe I - NBR 15514
1263821;GLPPR0355608;15/05/2020;UCCELLI COMERCIO DE GAS - EIRELI;32461968000101;AVENIDA BOM PASTOR,  499;;PARQUE RESIDENCIAL BOM PASTOR;87114552;PR;SARANDI;COPA ENERGIA;06/07/2020;1 AREA  - Classe II - NBR 15514
1224376;GLPMS0353036;05/03/2020;R M MAZZARO LTDA;19953346000132;AVENIDA EURICO SOARES ANDRADE,  1071;;CENTRO;79750000;MS;NOVA ANDRADINA;COPA ENERGIA;05/03/2020;1 AREA  - Classe I - NBR 15514
1259846;GLPRS0347409;04/12/2019;TORRES E GUTIERREZ LTDA;23111170000149;RUA CORREDOR DA MINA,  0;;CENTRO;96445000;RS;ACEGUA;SUPERGASBRAS ENERGIA;11/05/2020;1 AREA  - Classe IV - NBR 15514
1262206;GLPAL0353090;05/03/2020;JOAO ADALBERTO VIEIRA PEIXOTO 05486216408;28182013000148;RUA SANTA LUZIA,  18A;;JACINTINHO;57040400;AL;MACEIO;MINASGAS;05/03/2020;1 AREA  - Classe II - NBR 15514
1274598;GLPGO0380061;25/06/2021;IPS GAS EIRELI;40691323000193;RUA RUA 03, QUADRA 6,  15;;JARDIM DA BARRAGEM I;72920013;GO;AGUAS LINDAS DE GOIAS;SUPERGASBRAS ENERGIA;25/06/2021;1 AREA  - Classe II - NBR 15514
1275152;GLPPR0382241;15/07/2021;NANDA DISTRIBUIDORA LTDA;42093388000162;RUA VANDA MUHLSTED BARBOSA,  44;;GUATUPE;83060590;PR;SAO JOSE DOS PINHAIS;ULTRAGAZ;17/09/2024;1 AREA  - Classe I - NBR 15514
1267144;GLPBA0363792;19/10/2020;PARAISO PETROLEO LTDA;35689153000172;RUA 15 DE NOVEMBRO,  S/N;;DISTRITO TAPIRAIPE;46804000;BA;RUY BARBOSA;INDEPENDENTE;19/10/2020;1 AREA  - Classe II - NBR 15514
1274945;GLPPA0381261;12/07/2021;FRANCISCO MONTE PEREIRA EIRELI;31559039000177;RUA AJAX DE OLIVEIRA,  75;;BENGUI;66630000;PA;BELEM;LIQUIGAS;12/07/2021;1 AREA  - Classe I - NBR 15514
1269514;GLPCE0366118;14/12/2020;JOAO DE OLIVEIRA FILHO;31934595000267;RUA ANTONIO ALVES DE OLIVEIRA,  85;;CENTRO;63140000;CE;ASSARE;BAHIANA;14/12/2020;1 AREA  - Classe III - NBR 15514
1270087;GLPMT0367301;07/01/2021;ANDREIA MARIA DA SILVA OLIVEIRA;30840313000119;RUA NESTOR DE LARA PINTO,  66;;CHACARA DOS PINHEIROS;78080090;MT;CUIABA;INDEPENDENTE;07/01/2021;1 AREA  - Classe I - NBR 15514
1276036;GLPBA0384488;10/08/2021;K. DE J. ARAUJO SILVA;13891728000283;RUA ALFREDO QUEIROZ MONTEIRO AMADO BAHIA,  SN;;AMADO BAHIA;48280000;BA;MATA DE SAO JOAO;SUPERGASBRAS ENERGIA;10/08/2021;1 AREA  - Classe III - NBR 15514
1192362;GLPRN0400196;24/05/2022;GEORGIA KARLA DE MEDEIROS DIAS;15120795000149;RUA MARIA JOSELIA DA SILVA,  21;;CENTRO;59795000;RN;FELIPE GUERRA;NACIONAL GAS BUTANO;24/05/2022;2 AREAS - Classe II - NBR 15514
1282803;GLPAM0396673;07/04/2022;WUILY D DOS SANTOS;42786609000188;RUA DOUTOR VICENTE REIS,  33;;SAO LAZARO;69073650;AM;MANAUS;FOGAS;07/04/2022;1 AREA  - Classe II - NBR 15514
1279731;GLPPE0390943;15/12/2021;SERTAO GAS LTDA;42275064000145;AVENIDA ESTRADA DA ESTACAO,  10;;ZONA RURAL;56930000;PE;CALUMBI;BAHIANA;15/12/2021;1 AREA  - Classe III - NBR 15514
1283478;GLPPB0398797;03/05/2022;ABIGAIL GAS LTDA;45693993000162;AVENIDA IAIÁ PAIVA,  00634;;MANDACARU;58027490;PB;JOAO PESSOA;BAHIANA;03/05/2022;1 AREA  - Classe II - NBR 15514
1280145;GLPES0391646;06/01/2022;CASA FORTE MATERIAL DE CONSTRUCAO LTDA;27267358000131;AVENIDA DOM JOSE DALVIT,  SN;;MORRO SAO MIGUEL;29930010;ES;SAO MATEUS;SUPERGASBRAS ENERGIA;10/02/2022;1 AREA  - Classe II - NBR 15514
1287063;GLPSP0412409;05/05/2023;POSTO ANTONIO MARTINEZ IV LTDA;41733537000148;RUA CORONEL AMERICO BATISTA,  79;;IPIRANGA;14060060;SP;RIBEIRAO PRETO;INDEPENDENTE;17/05/2023;1 AREA  - Classe I - NBR 15514
1289615;GLP/MG0247659;27/03/2023;ALEXANDRE PEREIRA DE SOUZA - COMERCIO;43291257000152;R DAS AZALEIAS,  141;;SANTA MARGARIDA (JUSTINOPOLIS);33920330;MG;RIBEIRAO DAS NEVES;INDEPENDENTE;27/03/2023;1 AREA  - Classe II - NBR 15514
1287802;GLP/PR0246813;25/11/2022;C. LUNDI - COMERCIO E SERVIÇO;42559397000104;RUA CARMEM MIRANDA,  2591;;JARDIM DALLAS;85950000;PR;PALOTINA;INDEPENDENTE;25/11/2022;1 AREA  - Classe III - NBR 15514
1294387;GLPMG0420178;15/08/2023;GAS RAPIDINHO PASSABEM LTDA;12553975000126;AVENIDA NARCISO FERNANDES VIEIRA,  100;;CENTRO;35810000;MG;PASSABEM;INDEPENDENTE;15/08/2023;1 AREA  - Classe I - NBR 15514
1294268;GLPGO0419945;10/08/2023;J C GONCALVES GAS;40371435000167;QUADRA QUADRA 70 LOTE,  12;;CIDADE JARDIM;72911117;GO;AGUAS LINDAS DE GOIAS;INDEPENDENTE;10/08/2023;1 AREA  - Classe IV - NBR 15514
1249720;GLP/SP0247963;06/05/2024;MORTARELI & SILVA GAS E AGUA LTDA;31349629000175;AVENIDA PROFESSORA CELIA LOURDES VERCELLINO,  1675;QUADRAB                   LOTE  23;JARDIM SANTA CRUZ;18557020;SP;BOITUVA;ULTRAGAZ;06/05/2024;1 AREA  - Classe III - NBR 15514
1302225;GLPSP0436330;14/06/2024;BOM JESUS DOS PERDOES DISTRIBUIDORA DE AGUA E GAS LTDA;53872280000194;RUA JOAO FRANCO DE CAMARGO,  326;;CENTRO;12955000;SP;BOM JESUS DOS PERDOES;ULTRAGAZ;16/04/2025;1 AREA  - Classe III - NBR 15514
1304100;GLPRN0439779;10/09/2024;C S DE MELO COMERCIO DE AGUA E GAS;54758194000118;12A RUA RUA RIO MUDO,  S/N;;CENTRAL PARQUE III;59575000;RN;EXTREMOZ;COPA ENERGIA;10/09/2024;1 AREA  - Classe I - NBR 15514
1302376;GLPMG0436864;21/06/2024;JC GAS LTDA;55006422000166;RUA MIRADOURO,  419;;INDUSTRIAL SAO LUIZ;32073380;MG;CONTAGEM;NACIONAL GAS BUTANO;21/06/2024;1 AREA  - Classe II - NBR 15514
1271771;GLPCE0434302;03/05/2024;SOBRAL COMERCIO E TRANSPORTE DE GAS LTDA;36521362000175;RUA JORNALISTA DEOLINDO BARRETO,  1193;;CENTRO;62011175;CE;SOBRAL;BAHIANA;03/05/2024;1 AREA  - Classe IV - NBR 15514
1297972;GLPMG0426618;20/12/2023;CASA DO GAS CIA LIMITADA;52796130000186;AVENIDA VINTE E SETE,  2065;;CAMARGO;38300110;MG;ITUIUTABA;COPA ENERGIA;14/11/2024;1 AREA  - Classe II - NBR 15514
1297954;GLPRJ0426649;20/12/2023;PENIEL COMERCIO DE GAS LTDA;49000069000104;RUA 37,  0;LOTE  13                  QUADRA37;PARQUE FREITAS SOARES;27570000;RJ;PORTO REAL;INDEPENDENTE;20/12/2023;1 AREA  - Classe III - NBR 15514
1297018;GLPSP0424984;10/11/2023;JOAOZINHO GAS LTDA;51478091000106;RUA VALENTIM CARRIEL DE LIMA,  30;;CENTRO;18320000;SP;APIAI;INDEPENDENTE;10/11/2023;1 AREA  - Classe II - NBR 15514
1301898;GLPMG0435356;29/05/2024;WESLEY DOS SANTOS SOZZI;54362927000109;ENTRADA MATO VIRGEM,  0;;ZONA RURAL;36110000;MG;CHACARA;INDEPENDENTE;29/05/2024;1 AREA  - Classe I - NBR 15514
1298757;GLPSP0429395;25/01/2024;ANA CLARA COMERCIO DE GAS LTDA;52729774000151;RUA BENEDITO CONRADO FILHO,  135;;PLANALTO;9895110;SP;SAO BERNARDO DO CAMPO;NACIONAL GAS BUTANO;25/01/2024;1 AREA  - Classe III - NBR 15514
1304503;GLPBA0440527;23/09/2024;CENTRALGAS VS COMERCIO VAREJISTA DE GAS LTDA;57278717000117;RUA PROFESSOR JAIME DE SA MENEZES,  000092;LOJA  LOJA;CAJAZEIRAS VII;41337100;BA;SALVADOR;NACIONAL GAS BUTANO;23/09/2024;1 AREA  - Classe II - NBR 15514
1309425;GLPMG0451718;29/04/2025;STENYO LEANDRO SILVEIRA 08944513678;36050153000190;RUA JOSE MARIA DE PADUA,  41;;RESIDENCIAL NOVA ERA;37200686;MG;LAVRAS;INDEPENDENTE;29/04/2025;1 AREA  - Classe I - NBR 15514
1226042;GLPPA0443401;11/11/2024;AUTO POSTO IVI LTDA;21387460000194;AVENIDA DOS IMIGRANTES,  S/N;LOTE  14;CENTRO;68145000;PA;MEDICILANDIA;BAHIANA;11/11/2024;1 AREA  - Classe II - NBR 15514
1307457;GLPCE0447996;31/01/2025;COSTA GAS LTDA;08489396000194;RUA NOSSA SENHORA APARECIDA,  300;;JARDIM BANDEIRANTES;61934200;CE;MARACANAU;SUPERGASBRAS ENERGIA;31/01/2025;1 AREA  - Classe I - NBR 15514
1293695;GLPBA0447516;22/01/2025;GUNES SOUZA COMERCIAL DE DERIVADOS DE PETROLEO LTDA;20915516000173;AVENIDA IRAQUARA,  1090;SALA  ,ALTO DA LAGOA;IRAPORANGA;46985000;BA;IRAQUARA;INDEPENDENTE;22/01/2025;1 AREA  - Classe II - NBR 15514
1310890;GLPSP0454748;30/06/2025;FARIAS SILVA COMERCIO VAREJISTA DE GLP LTDA;58612348000110;RUA RENATO MANFREDINI JUNIOR,  12;;SANTA MARIA;6147075;SP;OSASCO;COPA ENERGIA;30/06/2025;2 AREAS - Classe II - NBR 15514
1312705;GLPMG0457405;05/09/2025;COMERCIAL JUVENITA LTDA;05070358000104;RUA RODRIGUES LIMA,  23;;CENTRO;35785000;MG;SANTANA DE PIRAPAMA;NACIONAL GAS BUTANO;05/09/2025;1 AREA  - Classe II - NBR 15514
1041715;001/GLP/SC0003675;19/01/2006;BUGÁS - COMÉRCIO DE GÁS LTDA ME;01033709000156;RUA DOS FERROVIÁRIOS,  1666;;OFICINAS;88702306;SC;TUBARAO;SUPERGASBRAS ENERGIA;27/10/2009;1 AREA  - Classe III - NBR 15514
1034654;001/GLP/PR0001804;10/12/2004;ANDREA DAL BELLO ZENI;04152837000107;AVENIDA LUIZ FRANCISCO PAGGI,  1004;SALA;CENTRO;85585000;PR;VERE;SUPERGASBRAS ENERGIA;27/07/2004;1 AREA  - Classe I - Port. DNC 27/96
1055475;001/GLP/MA0014841;14/05/2007;R. N. CANTANHEDE DEPOSITO DE GAS;23603806000170;RUA ROGERIO RODRIGUES DE PAULA,  857;;CENTRO;65490000;MA;ANAJATUBA;NACIONAL GAS BUTANO;28/04/2007;1 AREA  - Classe IV - Port. DNC 27/96
1053849;001/GLP/SP0013709;22/03/2007;MARIA FATIMA BUSCARIOLO NISHIMARU;03630389000147;RUA DOUTOR AFONSO MENDES BRAGA,  55;;JARDIM CAROLINA;17207610;SP;JAU;NACIONAL GAS BUTANO;07/04/2017;1 AREA  - Classe IV - NBR 15514
1046608;001/GLP/MS0008374;11/09/2006;PLANALTO CONVENIÊNCIA LTDA.- ME;07777526000121;AVENIDA DORVALINO DOS SANTOS,  460;;CENTRO;79170000;MS;SIDROLANDIA;COPA ENERGIA;27/07/2006;1 AREA  - Classe III - NBR 15514
1051543;001/GLP/SP0012052;09/02/2007;SERGIO FIDALGO DE VASCONCELOS;08110700000140;RUA LAURINDO PEREIRA,  909;;JUNDIAPEBA;8752050;SP;MOGI DAS CRUZES;INDEPENDENTE;05/05/2016;1 AREA  - Classe III - Port. DNC 27/96
1054969;001/GLP/GO0014490;02/05/2007;VENEZA GAS LTDA;08574974000190;RUA DOMINGOS FAQUIM,  478;;ST CENTRAL;75470000;GO;NOVA VENEZA;COPA ENERGIA;22/03/2024;1 AREA  - Classe II - Port. DNC 27/96
1056823;001/GLP/CE0015598;22/06/2007;M V BEZERRA DE SOUSA;08093152000198;RUA MANOEL VICENTE DE MORAIS,  65;;CENTRO;63460000;CE;PEREIRO;NACIONAL GAS BUTANO;31/05/2007;1 AREA  - Classe IV - Port. DNC 27/96
1049708;001/GLP/SP0010487;08/01/2007;JOSE CARLOS DE ANDRADE - GAS - ME.;07442269000177;RUA ASSAD CHADI,  908;;VILA GASPAR;19880000;SP;CANDIDO MOTA;ULTRAGAZ;07/11/2005;1 AREA  - Classe III - NBR 15514
1049302;001/GLP/SP0010121;22/12/2006;SAGAZ COMERCIO DE GAS, ACESSORIOS E BEBIDAS LTDA;04000240000147;RUA SARUTAIA,  661;;JARDIM SAO PAULO;7131000;SP;GUARULHOS;ULTRAGAZ;17/03/2021;1 AREA  - Classe III - NBR 15514
1104072;GLP/BA0172867;10/09/2008;ALMEIDA BRANDÃO TRANSPORTES LTDA.;05029927000178;FAZENDA NOVOS ARES,  S/N;;PAU A PIQUE;44330000;BA;SAO GONCALO DOS CAMPOS;BAHIANA;01/09/2008;1 AREA  - Classe II - NBR 15514
1156137;GLP/MG0182082;16/12/2009;CAMPOS E VALE LTDA - ME.;66275173000120;AVENIDA CENTRAL,  1011;;CENTRO;38660000;MG;BURITIS;SUPERGASBRAS ENERGIA;30/03/2009;1 AREA  - Classe III - NBR 15514
1156429;GLP/RJ0182329;24/12/2009;JAMAICAN COMERCIO DE GAS LTDA;68609932000170;ESTRADA DO MENDANHA,  S/N;LT. 2 QD. A PA 37.503;CAMPO GRANDE;23097003;RJ;RIO DE JANEIRO;LIQUIGAS;29/06/2022;1 AREA  - Classe V - NBR 15514
1154004;GLP/PB0180523;29/10/2009;GIVANILDO FERREIRA;02763520000181;RUA, JOSÉ MUNIZ FILHO,  128;;VILA CABRAL DE SANTA TEREZINHA;58106075;PB;CAMPINA GRANDE;INDEPENDENTE;05/05/2016;1 AREA  - Classe I - NBR 15514
1154028;GLP/PR0180548;29/10/2009;M T IANASE & CIA LTDA;76774983000185;AVENIDA PREFEITO CARLIRIO G SANTOS,  320;;CENTRO;86370000;PR;SANTA AMELIA;SUPERGASBRAS ENERGIA;14/07/2009;1 AREA  - Classe II - NBR 15514
1155961;GLP/BA0181915;14/12/2009;MANOEL SANTANA DE JESUS DE CANDEIAS ME;01308098000101;RODOVIA BA-522,  70;;DISTRITO INDUSTRIAL;43813300;BA;CANDEIAS;SUPERGASBRAS ENERGIA;28/01/2020;1 AREA  - Classe III - NBR 15514
1035415;GLP/ES0175655;08/12/2008;AUTO POSTO 4 RODAS LTDA;36348472000187;AVENIDA RIO DE JANEIRO,  244;;CENTRO;29845000;ES;BOA ESPERANCA;INDEPENDENTE;01/07/2022;1 AREA  - Classe II - NBR 15514
1106207;GLP/CE0176142;31/12/2008;PAULO ROBERTO DE OLIVEIRA SILVA;41297219000262;RUA CORONEL POMPEU,  895;;CENTRO;62800000;CE;ARACATI;NACIONAL GAS BUTANO;18/12/2008;1 AREA  - Classe V - NBR 15514
1107315;GLP/CE0176728;20/02/2009;M. DIAS DISTRIBUIDORA DE GLP LTDA - ME - EPP;07268055000126;RUA DONDON FEITOSA,  484;;CENTRO;63660000;CE;TAUA;NACIONAL GAS BUTANO;05/02/2009;1 AREA  - Classe V - NBR 15514
1104943;GLP/SP0175299;14/11/2008;FERNANDO CANAVEZ DE OLIVEIRA ME;10235102000140;RUA JOSÉ MARIA SOARES FILHO,  68;;NOVA RESTINGA;14430000;SP;RESTINGA;ULTRAGAZ;11/11/2008;1 AREA  - Classe II - Port. DNC 27/96
1106913;GLP/PR0176576;05/02/2009;CHEPA GAS LTDA;09108362000175;RUA RUA PERNAMBUCO,  824;;CENTRO;86960000;PR;BARBOSA FERRAZ;NACIONAL GAS BUTANO;11/11/2020;1 AREA  - Classe II - NBR 15514
1104917;GLP/PR0175270;14/11/2008;ROBERTO CAMPANHOLI DOS SANTOS & CIA. LTDA.;10377131000146;RUA CARLOS AMADEUS TESSARI,  47;;CIC;81170735;PR;CURITIBA;COPA ENERGIA;07/11/2008;1 AREA  - Classe I - Port. DNC 27/96
1165938;GLP/AC0201975;21/09/2010;S A DA SILVA - ME;11926876000180;RUA JOSÉ MAGALHÃES,  790;;SANTA QUITERIA;69914320;AC;RIO BRANCO;FOGAS;30/07/2010;1 AREA  - Classe III - NBR 15514
